Category,Text,Prediction
rd_text,Cobra Electronics Irad 950 Iradar Atom Radar Detector Wireless Phone Accessory https://t.co/U4s47mP39D https://t.co/oUIVY6HdWZ,0.94714761
rd_text,"Find License Plate Photo Radar Shield, Detector, Scrambler https://t.co/GD8yQTpFI3",0.32191557
rd_text,Radar Detector (The Loving Hand Remix) - Darwin Deez,0.509547
rd_text,Wow I heavily underestimated the difficulty of driving normally when you have 400hp.... Radar detector is in the mail,0.88050002
rd_text,"@USRoute41 @MsDianaFrances @thesprocket Ohhhh, you?ve been there! I do love our turnpikes. 85-90 definitely not unheard of! Just make sure you have your radar detector!",0.80347466
rd_text,360 Degree Radar Detector https://t.co/fk7ztaz0ek #Radar #Detector https://t.co/jRgZqtJCIV,0.05216715
rd_text,"RT @FatKidDeals: Cobra ESR-755 12 Band Police Laser Detection Radar Detector

$18.34, 54% off!

https://t.co/pM55PI3oZ4 https://t.co/A3ZtBE?",0.02019785
rd_text,"RT @FatKidDeals: Cobra ESR-755 12 Band Police Laser Detection Radar Detector

$18.34, 54% off!

https://t.co/pM55PI3oZ4 https://t.co/A3ZtBE?",0.02019785
rd_text,"Cobra ESR-755 12 Band Police Laser Detection Radar Detector

$18.34, 54% off!

https://t.co/pM55PI3oZ4 https://t.co/A3ZtBEKeUy",0.02019785
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/3I4yVuquGh #giveaway https://t.co/ryDm4SKB6i,0.94083393
rd_text,"Yugster offers the refurbished V7 Radar/Laser Detector for $24.99. Coupon code ""DNEWSRADAR"" trims it to $22.99 https://t.co/60A87wKhfa",0.33060429
rd_text,Junsun 7 inch Car GPS Navigation Android 4.4 DVR Radar Detector with GPS Navi ... https://t.co/IPFuDLaLGH https://t.co/OKJyNSjnHK,0.92716777
rd_text,"360 Degree Car Radar Detector 16 Band LED Display Tomtop: 47 OFF 360 Degree Car Radar Detector 16 Band LED Display, limited offer $9.99 at Tomtop ? Tomtop 

The post 360 Degree Car Radar Detector 16 Band LED Display Tomtop appeared first on Discount... https://t.co/rlTidgTgTq",0.01361005
rd_text,Good #pop #music now playing Darwin Deez - Radar Detector on https://t.co/mcQcw88RUw,0.74384683
rd_text,"RT @TaylorRaysTweet: Dude is riding by bumper HARD @ 80mph.. *radar detector beeps* 
I rolled some coal on dude, then moved over to let him?",0.48629218
rd_text,"#GuardiaCivil de trafico ir? equipada con detector de alcohol, drogas y radar m?vil un desfibrilador port?til no vendria mal @interiorgob",0.22511394
rd_text,New #android #app: Ghost Detector Radar Camera Prank https://t.co/HDB5RbaKtr,0.0329736
rd_text,Ich mag das @YouTube-Video: https://t.co/1fcViBoE48 darwin deez - radar detector (official video),0.38503429
rd_text,"@papaspeedo @phil_petty @realDonaldTrump @POTUS Well, given ole Andy McCabe administered the lie detector test, it`s no wonder she aced it.... But what about the 264 harassment cases for congressmen that were settled with 17 MILLION of our tax dollars? None of them were ""private citizens"" that story has dropped off the radar.",0.02190763
rd_text,RT @benzshelton: You Are A Radar Detector,0.55524647
rd_text,"RT @FatKidDeals: Laser Detector for $18!

https://t.co/uAHIdec92F https://t.co/J47c2exBrv",0.2277637
rd_text,"360 Degree Car Radar Detector 16 Band LED Display

47 OFF 360 Degree Car Radar Detector 16 Band LED Display, limited offer $9.99 at Tomtop

The post 360 Degree Car Radar Detector 16 Band LED Display appeared first on https://t.co/wHBLxbAg1v.

https://t.co/myNFSUytSz",0.00850895
rd_text,I liked a @YouTube video https://t.co/jEJALlrrQ6 Utah Highway Patrol Radar Instant ON vs.Valentine One Radar Detector,0.35225818
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFw1H9,0.2281706
rd_text,"Ebay Deal: Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert  https://t.co/Pw3XGEXHC0 #ebay #deals #aff #fb #dotd #dealoftheday",0.02444412
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/wMcLejye7m #giveaway https://t.co/qyTB1DVHTj,0.94083393
rd_text,Miss my Cobra radar detector.  #nocarnoworries #Cadillac #legaltech #trademarks https://t.co/LkSdpyXirE,0.79159755
rd_text,@stevedavid My window was broken for a $100 radar detector.  The window cost $350 to replace.  I should have left the door unlocked.,0.04552077
rd_text,6. Radar detector - Darwin deez,0.58071572
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/LBPQ1LMSRF #giveaway https://t.co/ZWeJqBCaI5,0.94083393
rd_text,Escort Redline EX Radar Detector Giveaway - Vortex Radar https://t.co/ZWeJqBCaI5,0.46050784
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/qwOFRuRkgJ #giveaway https://t.co/0wGn6wccvl,0.94083393
rd_text,If you speed at all or just simply drive a lot. Do yourself a favor and get a radar detector. Even the cheap ones work. Mine saves my ass easily twice a week,0.37485248
rd_text,Uniden R3 Radar Laser Detector $350 AC (Rakuten SAVE15) https://t.co/Nhbrkz7KTL,0.77903032
rd_text,"32% OFF Car Vehicle Radar Detector,limited offer $10.99 https://t.co/P3Jh9e8vUG",0.33229733
rd_text,"RT @GottaLaff: Gee, no kidding&gt;&gt;&gt; Lie detector test shows Stormy Daniels truthful about Trump affair https://t.co/Z3fkUbGiVC via @nbcnews",0.00106374
rd_text,Anti-Slip Radar Detector Dash Mat by Meter.llc (134) Buy new: $7.99 (Visit the Hot New? https://t.co/yVSV3SOPkr,0.28911838
rd_text,It may be smart for me to invest in a radar detector... any suggestions?,0.26203519
rd_text,Uniden R3 Radar Laser Detector $350 AC (Rakuten?SAVE15) https://t.co/yxuG7xo8vA,0.77903032
rd_text,Uniden R3 Radar Laser Detector $350 AC (Rakuten SAVE15) https://t.co/89LlQyMnc0,0.77903032
rd_text,Uniden R3 Radar Laser Detector $350 AC (Rakuten SAVE15) - https://t.co/cAFIBIbQoX https://t.co/T7ObaCMKi2,0.53537786
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/3I4yVuquGh #giveaway https://t.co/ryDm4SKB6i,0.94083393
rd_text,"20.03. 17:18 Uhr: Darwin Deez ""Radar Detector""",0.94382012
rd_text,Cam catches little girl singing Adele: https://t.co/uyVhPY31RV. Want to catch the cute moments with your kids in the car? Or protect your possessions when you're not around? Our radar detector is just what you need! https://t.co/RsjyVASTFf,0.48508763
rd_text,my radar detector went crazy as I was coming up on Whataburger. I look around for the cop and spot him sitting in the whataburger drive thru.. tbh I feel like that would be me as a cop ?,0.78022325
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFeqPB,0.2281706
rd_text,you are a radar detector you are a radar detector you are a radar detector you are a ra,0.66381764
rd_text,360 Degree Radar Detector https://t.co/OjpvXLBxpt #Radar #Detector https://t.co/GB6L3YM147,0.05216715
rd_text,Escort Passport S55 High Performance Pro Radar and Laser Detector with DSP (High-Intensity Red?Display) https://t.co/XZ7S9xYlBg,0.8835963
rd_text,"@sharmaishaan89 @ksmkkbookscom @DKCooper2 @vikramwkarve @unknowncorner @SatishBahri @ShivaKap @desertfox61I @Gen_Chohan @tweetingsourav @db_is_db @BrigMahalingam @brigvkagrawal @ajitbhinder @colkt Ok, let me call your bullshit. What IN P8I has from US: APS-143 OceanEye radar, latest magnetic anomaly detector the US has, Harpoon Block-II, which is the latest available, MK-54 torpedos, and Mk-82 depth charges, used by US Navy. I have had enough, you can keep ranting.",0.98521912
rd_text,#Radar #Detector #Speed #Radar #Detector with #Voice #Alert and Car #Speed #Alarm #System #Laser #Radar #Detector Kit FCC #Approved - https://t.co/qigXEvvqaH. https://t.co/qA4zrxlER3,0.83178949
rd_text,"Some radar detectors use radar detector
Detector detectors to detect radar
Detector detectors to prevent detection ..???
@amazingfacts https://t.co/wXex7HEIt7",0.4195548
rd_text,"Just $11.14,  V8 Car Radar Detector $11.14 https://t.co/xbt2viL3tX via @trend_slam https://t.co/gnSKcGqmVI",0.09026723
rd_text,Got pulled over yesterday for speeding. Lesson learned. Need to buy a radar detector.,0.06762253
rd_text,"@AmauThomas @TeedIsMe @staggerlee422 @MrsGoodoz @MichongBurchet2 @america22561 @DeplorableGlory @jrbloom57 @jewels2889 @kathy_borthwick @DaZipstahh @manners1_jim @ChamsPines @enrico_picone @USNavVet @sillyleftys @kscctx @SeditionNOLA @dumbassleftist @SeditionABQ Somebody needs to come up with a radar detector solution for bikes...audible/visible, etc.  It would shorten those long trips!",0.30669275
rd_text,@GYC_Mark I am super jealous also! Great color for that car. I wish you all the best and treat it right. Last two words. Radar Detector!,0.98792273
rd_text,"RT @vekale75: @_tanodiluca_ Hay que lidiar y se puede tener un radar o detector de lobos vestidos de oveja, fuera genial",0.76203203
rd_text,Ebay Uniden R3 Radar Detector $349.99 AC Starts 9am PST 3/20/18 - Thumb Score: -2 Coupon goes live 9am PST 3/20/18 (Noon EST). Product pages from different sellers at same price currently ($399.99): LIST*https://t.co/4YlUpCEeNR *... https://t.co/DoCfSDpZbL,0.03347469
rd_text,"@_tanodiluca_ Hay que lidiar y se puede tener un radar o detector de lobos vestidos de oveja, fuera genialca_text",0.74067569
ca_text,I posted a new video to Facebook https://t.co/qunHzPAnxo,0.15802631
ca_text,RT @Audio_infos: Mathilde Lignot-Leloup indique avoir entendu l'appel ? davantage de temps de @Luis__Godinho m?me si le minist?re souhaite?,0.47883785
ca_text,"Car Seat Headrest - ""Sober to Death"" (Official Audio) https://t.co/IIf5TAKtQr v?a @YouTube",0.74710506
ca_text,Lea Michele - Getaway Car (Audio) https://t.co/h3eYmpMSX9 v?a @YouTube,0.13652481
ca_text,"So at this car show there's this audio place called Rockford that has a mobile ""pressure chamber"" that uses speakers and holy fuck Caitlin and I went in and got fucking ROCKED",0.19416934
ca_text,I posted a new video to Facebook https://t.co/chMC0AcErZ,0.15802631
ca_text,I posted a new video to Facebook https://t.co/go8jQoJcGK,0.15802631
ca_text,I posted a new video to Facebook https://t.co/q1nZe28d1s,0.15802631
ca_text,What is your favorite book?  Wouldn't a audio version for the car be nice? get it #free for Amazon https://t.co/uuUY5FjkqP,0.81284332
ca_text,"RT @desnudandola: MOTOR. En Colombia se celebra con frecuencia eventos tuning conocidos como ""Car Audio"" animados por bellas modelos como L?",0.07479735
ca_text,What is your favorite book?  Wouldn't a audio version for the car be nice? get it #free for Amazon https://t.co/Hq900ZX0cL,0.81284332
ca_text,Car-audio - y - monitor | Automoviles y Motocicletas https://t.co/muVGet3SeC https://t.co/8MdGXWGjxH,0.3932929
ca_text,"oldboytech AUX Cable,2-Pack,4ft,Hi-Fi Sound Quality 3.5mm Auxiliary Audio Cable Nylon Braided AUX Cord for Car / Home Stereos,Speaker,iPhone iPod iPad,Headphones,Sony Beats,Echo Dot &amp; More?(Grey) https://t.co/rJq2HrSVcI https://t.co/g0AezSr8x1",0.50570041
ca_text,"SPRING BREAK NATIONALS 2018 ?? 
DBDRAG
Team Orion Jamie 
Qualifying Round https://t.co/aRMpGpWCQF",0.45057848
ca_text,A Car Audio Equalizer Is Awesome For My Ride https://t.co/akAOascu4r https://t.co/QXkSRvH9La,0.9900322
ca_text,"SPRING BREAK NATIONALS 2018 ?? 
ISPLL https://t.co/AaRhKqSgkO",0.21412148
ca_text,"@BestBuySupport wanted to find out about appts for car audio installations. I called over 6 times because I kept ending up in the menu at an automated point where I couldn't talk to someone. The few times I did, they transferred me to the automated geek squad line that lets you check on a status",0.54754889
ca_text,7060B 7 inch Car Audio Stereo MP5 Player 48.99 EUR https://t.co/n3byqWqr9w,0.02399785
ca_text,"Tesla in for an oil change. Anyone know how many quarts it takes??? ? #tesla #installerlife #radar #escortradar #9500ci #custom

Interested in a remote car starter or upgraded car audio system? View our profile for our contact information &amp; give one of our team members a call https://t.co/PMqpNoaruy",0.72249812
ca_text,RT @SonicElectronix: Here's some more #jlaudio to start your day. Another masterful build by Audio Car Systems Shop. Give them a follow on?,0.98994899
ca_text,@noemie977 G's workout audio inspired me to get back to the gym?and every morning 60mins of jogging is in my plan as well. I'm glad you're doing good. Yes you're damn late  on audios but listen to them one by one and try to stay alive. Don't be dieded like G's car??,0.97834569
ca_text,"SPRING BREAK NATIONALS 2018 ?? 
MECA 
Denis Romasco 
Second Round https://t.co/sHf2wnuaXp",0.11830278
ca_text,"SPRING BREAK NATIONALS 2018 ?? 
MECA 
Denis Romasco 
first Round https://t.co/1HfA3SJUSq",0.18679231
ca_text,RT @YourAnonRiot: Audio Reveals A Man Told Police ?I Can?t Breathe? While In A Squad Car ? And Later Died https://t.co/OKZucdWDBN ? #LulzSa?,0.09459057
ca_text,andrea rincon vs angela serna Chicas car Audio: https://t.co/5uXKQBjMJ8 a trav?s de @YouTube,0.71766859
ca_text,"OCEAN BOUND
https://t.co/RWIfwISM46
Atmospheric effects intro to steady trekking keyboards bird effects and pipes https://t.co/rbI3VVDBq3",0.14494967
ca_text,I liked a @YouTube video https://t.co/yMEG72Kbnm ASMR Car Sounds ? (Listen to like an Audio) | Experiment,0.69181257
ca_text,RT @ImexxProducts: CAR MP3 PLAYER - BLACK https://t.co/k4SMETywfr  #Imexx #new #florida #Ventas #cables #Audio #iphone #Gadgets #Tech #inst?,0.6686371
ca_text,Available here @ Area 41 - Car Audio! https://t.co/AhmNrRXvv1,0.15750559
ca_text,"See our latest #Largo, FL #job and click to apply: Car Audio Installer, Installation Tech - https://t.co/gbS1Y21ynI @TB_Times #SkilledTrade #Hiring",0.99641621
ca_text,"SPRING BREAK NATIONALS 2018 
DBDRAG qualifying Round 
Dorothy Williams 
Extreme NL https://t.co/gWGVhinrkX",0.62868553
ca_text,CAR MP3 PLAYER - BLACK https://t.co/k4SMETywfr  #Imexx #new #florida #Ventas #cables #Audio #iphone #Gadgets #Tech #instagood #PeopleInspiredProducts #tablet #engineering #protection #innovation #design #innerworkings #mobile #android,0.62633276
ca_text,"I liked a @YouTube video https://t.co/0a38EW8ZZc 11,000 watts of Car Audio Amps in a Home Audio Setup?",0.80237991
ca_text,"RT @simonlauchlan: repetitive audio and maybe a little loud //
Every Time Griffin Says REDACTED in Car Boys https://t.co/Oxk6pWE5bM",0.04171166
ca_text,I posted a new video to Facebook https://t.co/B5rp4It1Jk,0.15802631
ca_text,Agregu? un video a una lista de reproducci?n de @YouTube https://t.co/1FE8xZKjQX SCOOBY DOO PAPA PERREO CAR AUDIO 2018 DJ FRED EL,0.34167409
ca_text,I posted a new video to Facebook https://t.co/0OOX2H9eTy,0.15802631
ca_text,I posted a new video to Facebook https://t.co/1e5MkQYge1,0.15802631
ca_text,"But still hhh, thank god i arrived here safely and in complete shape bcs I keep speeding up my car in anger while my connect is messing up with the audio stream",0.97649288
ca_text,I liked a @YouTube video https://t.co/aIh3UDeQ3d Gunna - Car Sick (ft. NAV &amp; Metro Boomin) Official Audio,0.04626702
ca_text,He a?adido un v?deo a una lista de reproducci?n de @YouTube (https://t.co/4lGgF3CbxR - CHICAS CAR AUDIO BARRANQUiLLA).,0.59963059
ca_text,Weekend car trip? You need #audio books. #GhostsForAllAges #RomSuspense #WomensFic https://t.co/YtIRuH46Eh #ArtKNB @ann_swann,0.35096729
ca_text,"@SarahPalinUSA ""They took my $300 sunglasses, they took my f**king shoes and I'm f**king just left here?""

The officer asks where she's injured. ""My f**king knees, my face, where's my sh*t? I have a 5-year-old in the car,"" she replies.

https://t.co/y5NgNqHSxb",0.74052358
ca_text,"One thing I'm learning is to be purposeful about learning. Take every opportunity to learn and grow. Every time I get in my car, I listen to personal development audio- this has been so helpful. You can do this too... https://t.co/vb4crMH6ex",0.96596432
ca_text,Check out  Saga Audio Amplifier USA for Maximum 1200 Watt 2 Channel Car https://t.co/cxdwSInwcn via @eBay https://t.co/kkbNObnrox,0.00709444
ca_text,SPRING BREAK NATIONALS 2018 ?? ORION ARMY IS READY!!! #proudtobeloud #xtr #orioncaraudio #caraudio #carstereo #basshead #bass #power #efficiency #quality #orion #sonidosobreruedas #amp #speakers #audio #sound... https://t.co/uyHHj1BNMN,0.94805568
ca_text,"RT @DeejayLes05: Since finding a job is hard, I?ve decided to use my skills to install car audio... please Retweet for awareness #RetweeetP?",0.82637078
ca_text,Alg?n d?a tendr? un car audio ?HE DICHO!,0.40397742
ca_text,"RT @jaljayobaby: No people, that's not recorded audio. That's Yang Yoseob singing live inside the moving car https://t.co/ZxVLF0xXop",0.89272058
